,0,1
622,622.0,1038.95
623,623.0,1164.904
624,624.0,1162.671
625,625.0,1121.701
626,626.0,1046.143
627,627.0,1215.499
628,628.0,1259.892
629,629.0,1102.002
630,630.0,1000.478
631,631.0,1033.4080000000001
632,632.0,1082.121
633,633.0,1065.2489999999998
634,634.0,1046.4370000000001
635,635.0,1052.818
636,636.0,1002.9509999999999
637,637.0,1071.256
638,638.0,1034.039
639,639.0,1023.1289999999999
640,640.0,1055.662
641,641.0,1028.381
642,642.0,1019.868
643,643.0,1041.4699999999998
644,644.0,1039.295
645,645.0,1077.355
646,646.0,1075.987
647,647.0,1077.138
648,648.0,1053.306
649,649.0,1086.1570000000002
650,650.0,1051.671
651,651.0,1053.26
652,652.0,1048.419
653,653.0,1041.108
654,654.0,1022.5889999999999
655,655.0,1013.4799999999999
656,656.0,1034.507
657,657.0,1074.707
658,658.0,1012.74
659,659.0,952.326
660,660.0,1041.183
661,661.0,1307.764
662,662.0,1088.7420000000002
663,663.0,1046.08
664,664.0,1057.685
665,665.0,1033.9910000000002
666,666.0,1021.92
667,667.0,1009.657
668,668.0,1067.019
669,669.0,1135.737
670,670.0,1043.499
671,671.0,1111.6170000000002
672,672.0,1181.4940000000001
673,673.0,1000.954
674,674.0,971.647
675,675.0,1105.173
676,676.0,984.1
677,677.0,1010.0160000000001
678,678.0,1024.34
679,679.0,1064.363
680,680.0,993.135
681,681.0,988.934
682,682.0,962.406
683,683.0,958.437
684,684.0,939.4559999999999
685,685.0,1001.3559999999999
686,686.0,949.465
687,687.0,999.321
688,688.0,988.358
689,689.0,982.364
690,690.0,1020.2800000000001
691,691.0,1158.8670000000002
692,692.0,1003.3510000000001
693,693.0,964.424
694,694.0,957.4390000000001
695,695.0,975.391
696,696.0,966.416
697,697.0,922.533
698,698.0,903.581
699,699.0,942.4820000000001
700,700.0,954.448
701,701.0,963.422
702,702.0,973.3969999999999
703,703.0,1009.0429999999999
704,704.0,972.7170000000001
705,705.0,988.533
706,706.0,1017.8799999999999
707,707.0,998.583
708,708.0,1062.2830000000001
709,709.0,953.1370000000001
710,710.0,952.963
711,711.0,1050.909
712,712.0,994.683
713,713.0,962.598
714,714.0,986.822
715,715.0,1036.617
716,716.0,1050.105
717,717.0,953.031
718,718.0,953.097
719,719.0,968.666
720,720.0,1031.0520000000001
721,721.0,1002.689
722,722.0,1088.137
723,723.0,1046.631
724,724.0,937.2779999999999
725,725.0,921.658
726,726.0,999.765
727,727.0,984.1450000000001
728,728.0,1403.815
729,729.0,1093.5269999999998
730,730.0,1060.121
731,731.0,1015.42
732,732.0,984.144
733,733.0,999.771
734,734.0,999.7589999999999
735,735.0,1046.6299999999999
736,736.0,968.5200000000001
737,737.0,999.765
738,738.0,921.6600000000001
739,739.0,890.4159999999999
740,740.0,890.414
741,741.0,921.6600000000001
742,742.0,921.663
743,743.0,921.652
744,744.0,951.451
745,745.0,1014.8580000000001
746,746.0,1001.2410000000001
747,747.0,952.9029999999999
748,748.0,932.7560000000001
749,749.0,921.6600000000001
750,750.0,968.644
751,751.0,1161.503
752,752.0,1117.413
753,753.0,1225.156
754,754.0,1075.1409999999998
755,755.0,1096.0330000000001
756,756.0,1159.103
757,757.0,1043.287
758,758.0,1058.256
759,759.0,1059.2740000000001
760,760.0,1093.183
761,761.0,1048.4379999999999
762,762.0,1064.298
763,763.0,1076.778
764,764.0,1075.079
765,765.0,1075.661
766,766.0,1011.3080000000001
767,767.0,980.459
768,768.0,997.918
769,769.0,974.0980000000001
770,770.0,978.828
771,771.0,1048.778
772,772.0,1096.059
773,773.0,1074.372
774,774.0,1060.759
775,775.0,1058.72
776,776.0,1082.828
777,777.0,1024.848
778,778.0,1051.992
779,779.0,1121.169
780,780.0,1270.2199999999998
781,781.0,1198.409
782,782.0,1298.81
783,783.0,1082.789
784,784.0,1088.118
785,785.0,1061.198
786,786.0,1087.186
787,787.0,1048.672
788,788.0,1001.414
789,789.0,1003.852
790,790.0,1022.9630000000001
791,791.0,973.004
792,792.0,987.932
